model,function,screen_mode,dimension,samples,noise,grid,k,width_hidden,lamb,steps,opt,update_grid,interaction_method,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std
KAN_tuned_fixed,core_interaction,oracle_support,20,1024,0.0,5,3,8,0.0,100,LBFGS,1,fd,1.6151949239429086e-05,,2.602511267468799e-05,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.1875667572021484,,0.032782554626464844,
KAN_tuned_fixed,core_interaction,raw,20,1024,0.0,5,3,8,0.0,100,LBFGS,1,fd,0.0002744926605373621,,1.6904577016830444,,20.0,1.0,1.0,1.0,1.0,1.0,0.75,,0.921875,,0.8125,,0.0,,3.0269196033477783,,13.399272918701172,
KAN_tuned_fixed,core_interaction,rf,20,1024,0.0,5,3,8,0.0,100,LBFGS,1,fd,1.815177711250726e-05,,3.406457108212635e-05,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.1955015659332275,,0.06854534149169922,
