function,interaction_strength,screen_mode,dimension,samples,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,explain_contains_all_interaction_endpoints_mean,explain_interaction_endpoint_recall_mean,selected_interaction_endpoint_recall_mean,selected_interaction_contains_all_endpoints_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean,num_runs
core_interaction_c025,0.25,exclude_interaction,100,1024,0.4417994856834412,0.12351077725404995,1.6057069554924965,0.4976166944840034,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.5052083333333333,0.05493152675956991,0.06925,0.07586583552561721,0.0,0.0,0.0,0.0,130.4224814414978,66.44311175016522,-130.4224814414978,66.44311175016522,0.0,10
core_interaction_c025,0.25,oracle_support,100,1024,0.00131267539400137,0.003135061438443659,0.0015319087484385202,0.003758833633131128,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5270462766947299,0.25327801937237376,0.08852063723494667,0.3174208618700504,0.19012129367092856,-0.06414284249767661,0.19807505051456137,0.5,10
core_interaction_c025,0.25,random,100,1024,0.4693070873618126,0.15001532145266644,1.4884845569729805,0.4650328835056688,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.50546875,0.05546324796655889,0.07133333333333333,0.07685484153042453,0.0,0.0,0.0,0.0,116.99610977172851,77.3757095757092,-116.99610977172851,77.3757095757092,0.0,10
core_interaction_c025,0.25,raw,100,1024,0.0006449066771892201,0.0008566897106737591,0.00580616563238431,0.010461552704911347,100.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.6,0.9,0.21081851067789195,0.9653645833333334,0.07611268325753626,0.9198063840920984,0.1695966847877676,0.6,0.5163977794943222,0.2130817073397338,0.11058885042465039,0.2830129966139793,0.20648726159327932,-0.0699312892742455,0.2979579818130887,0.6,10
core_interaction_c025,0.25,rf,100,1024,0.01111296461895105,0.0005132331142050322,0.01252441648393865,0.0005518233347138053,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.37611909359693524,0.30523115316136357,-0.37611909359693524,0.30523115316136357,0.0,10
core_interaction_c025,0.25,ss_kan_variable,100,1024,0.0027200726137380114,0.003878704107506305,0.0035805030536721462,0.005161349061535883,8.0,1.0,1.0,1.0,1.0,1.0,0.8,0.85,0.55,0.5,0.925,0.16873713942763827,0.9971354166666668,0.006313575189572272,0.9625,0.0843685697138191,0.5,0.5270462766947299,0.21379036342259497,0.1163344023424186,0.3708604007959366,0.30000017683644764,-0.15707003737334163,0.39432084226477704,0.5,10
