function,seed,samples,test_samples,dimension,noise,width_hidden,grid,k,lamb,steps,pair_mode,train_mse,test_mse,candidate_pairs,true_pair,top_pair,top_pair_score,true_pair_score,max_false_pair_score,false_pair_score_p95,false_pair_score_p99,true_minus_max_false,true_pair_rank,true_pair_beats_candidates,endpoint_rank_worst_feature,endpoint_rank_worst_hybrid,runtime_sec
core_interaction_c025,0,768,2048,100,0.05,16,5,3,0.001,75,all,0.00034328477340750396,0.012201588600873947,4950,"(2, 3)","(2, 3)",0.05170370452105999,0.05170370452105999,0.01135231927037239,0.000284485146403312,0.002437963411211966,0.0403513852506876,1,1,4,4,64.62989068031311
core_interaction_c025,1,768,2048,100,0.05,16,5,3,0.001,75,all,0.0005786832771264017,0.00975620374083519,4950,"(2, 3)","(2, 3)",0.10095063829794526,0.10095063829794526,0.006011705379933119,0.0002180394716560837,0.0025206864997744495,0.09493893291801214,1,1,4,4,61.84401297569275
core_interaction_c025,2,768,2048,100,0.05,16,5,3,0.001,75,all,0.00027986642089672387,0.041233450174331665,4950,"(2, 3)","(0, 1)",0.020812587812542915,0.007533702999353409,0.020812587812542915,0.0020408265292644486,0.003953090757131576,-0.013278884813189507,5,0,7,24,59.93800187110901
core_interaction_c025,3,768,2048,100,0.05,16,5,3,0.001,75,all,0.00044962961692363024,0.03867783397436142,4950,"(2, 3)","(0, 1)",0.024712148820981383,0.00031238747760653496,0.024712148820981383,0.0024261875078082076,0.005314245671033844,-0.02439976134337485,2633,0,18,29,60.90836000442505
core_interaction_c025,4,768,2048,100,0.05,16,5,3,0.001,75,all,0.000493885250762105,0.010914074257016182,4950,"(2, 3)","(2, 3)",0.08474760316312313,0.08474760316312313,0.011205177754163742,0.000372820533812044,0.003145103063434353,0.07354242540895939,1,1,4,4,60.142823696136475
core_interaction_c025,5,768,2048,100,0.05,16,5,3,0.001,75,all,0.00042466240120120347,0.01032270211726427,4950,"(2, 3)","(2, 3)",0.0665750210173428,0.0665750210173428,0.01027828361839056,0.0002709861844778041,0.002827503178268658,0.056296737398952246,1,1,4,4,59.928569316864014
core_interaction_c025,6,768,2048,100,0.05,16,5,3,0.001,75,all,0.00043755685328505933,0.0108182393014431,4950,"(2, 3)","(2, 3)",0.0816834345459938,0.0816834345459938,0.014791823923587799,0.0002869132906198492,0.0030370897799730286,0.066891610622406,1,1,4,4,61.85762691497803
core_interaction_c025,7,768,2048,100,0.05,16,5,3,0.001,75,all,0.00031686286092735827,0.009002713486552238,4950,"(2, 3)","(2, 3)",0.09463329613208771,0.09463329613208771,0.017699040472507477,0.0004540294408798191,0.002791010420769448,0.07693425565958023,1,1,4,4,81.83874654769897
core_interaction_c025,8,768,2048,100,0.05,16,5,3,0.001,75,all,0.000488309480715543,0.009825420565903187,4950,"(2, 3)","(2, 3)",0.10393615067005157,0.10393615067005157,0.008876006118953228,0.00031939819455145826,0.002732549309730524,0.09506014455109835,1,1,4,4,82.98864006996155
core_interaction_c025,9,768,2048,100,0.05,16,5,3,0.001,75,all,0.00036343318060971797,0.010210557840764523,4950,"(2, 3)","(2, 3)",0.0591070088557899,0.0591070088557899,0.01788190007209778,0.0003941218368709065,0.0029971068166196337,0.04122510878369212,1,1,4,4,83.67604684829712
core_interaction_c025,10,768,2048,100,0.05,16,5,3,0.001,75,all,0.000417737610405311,0.009319847449660301,4950,"(2, 3)","(2, 3)",0.06033357186242938,0.06033357186242938,0.006532780826091766,0.0001841033343225708,0.002549617579206808,0.053800791036337614,1,1,4,4,86.21171355247498
core_interaction_c025,11,768,2048,100,0.05,16,5,3,0.001,75,all,0.0003535317082423717,0.01386544480919838,4950,"(2, 3)","(2, 3)",0.06453437870368361,0.06453437870368361,0.016663826070725918,0.0007303629070520385,0.002682380657643077,0.0478705526329577,1,1,4,4,86.0496985912323
core_interaction_c025,12,768,2048,100,0.05,16,5,3,0.001,75,all,0.0005047119921073318,0.04365606606006622,4950,"(2, 3)","(0, 1)",0.016127809882164,2.8619542717933655e-05,0.016127809882164,0.0012868344783782952,0.004742958396673149,-0.016099190339446068,4137,0,93,95,62.35490608215332
core_interaction_c025,13,768,2048,100,0.05,16,5,3,0.001,75,all,0.0003819377161562443,0.01273841131478548,4950,"(2, 3)","(2, 3)",0.06686546467244625,0.06686546467244625,0.01943313144147396,0.000618196278810499,0.002600887641310673,0.04743233323097229,1,1,4,4,83.76546931266785
core_interaction_c025,14,768,2048,100,0.05,16,5,3,0.001,75,all,0.0007778636063449085,0.014129787683486938,4950,"(2, 3)","(2, 3)",0.06021050037816167,0.06021050037816167,0.010468948632478714,0.00029948931187391217,0.003021298255771388,0.049741551745682955,1,1,4,4,63.37633967399597
core_interaction_c025,15,768,2048,100,0.05,16,5,3,0.001,75,all,0.0005642194882966578,0.009854246862232685,4950,"(2, 3)","(2, 3)",0.07879355642944574,0.07879355642944574,0.006715197116136551,0.0002598721534013744,0.002290150746703144,0.07207835931330919,1,1,4,4,60.06624507904053
core_interaction_c025,16,768,2048,100,0.05,16,5,3,0.001,75,all,0.0006080897292122245,0.009605113416910172,4950,"(2, 3)","(2, 3)",0.058446421287953854,0.058446421287953854,0.006987025961279869,0.00021777451038360523,0.0018204336613416505,0.051459395326673985,1,1,4,4,60.71081471443176
