function,dimension,noise,screen_method,top_m,row_type,target,original_variable,local_variable,hidden,pair,pair_in_screened_set,is_true_active,is_true_interaction,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,test_mse_mean,test_mse_std,test_mse_min,test_mse_max,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_contains_all_true_vars_min,screen_contains_all_true_vars_max,screen_true_var_recall_mean,screen_true_var_recall_std,screen_true_var_recall_min,screen_true_var_recall_max,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,screen_contains_true_interactions_min,screen_contains_true_interactions_max,baseline_mse_mean,baseline_mse_std,baseline_mse_min,baseline_mse_max,ablated_mse_mean,ablated_mse_std,ablated_mse_min,ablated_mse_max,delta_mse_mean,delta_mse_std,delta_mse_min,delta_mse_max,synergy_mean,synergy_std,synergy_min,synergy_max
core_interaction,100,0.0,rf,10,single_edge,x0->h6,0,0,6,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0018226166333382328,0.0016980988309123956,0.000253325211815536,0.003625364974141121,0.0017895066609222947,0.0016806550813807304,0.00024775082147243666,0.003581091787054902,,,,
core_interaction,100,0.0,rf,10,single_edge,x0->h7,0,0,7,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.00022935110700927908,0.00020731103738494858,7.1914428190211765e-06,0.00041764284833334386,0.0001962411345933409,0.00018432350398670303,1.6170524759218097e-06,0.0003681605085148476,,,,
core_interaction,100,0.0,rf,10,single_edge,x1->h0,1,1,0,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,3.5495614914301164e-05,2.6622228596394754e-05,5.642283213092014e-06,5.677263470715843e-05,2.3856424983629645e-06,4.249684947684583e-06,-2.0126026356592774e-07,7.290294888662174e-06,,,,
core_interaction,100,0.0,rf,10,single_edge,x1->h1,1,1,1,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0006268166956336548,0.000767066131480157,2.817244967445731e-05,0.00149147876072675,0.0005937067232177166,0.000753116727702692,2.2598059331357945e-05,0.001447205573640531,,,,
core_interaction,100,0.0,rf,10,single_edge,x1->h2,1,1,2,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.04905137323779248,0.07533804103392948,5.266620792099275e-05,0.1358015537261963,0.04901826326537654,0.0753616267278204,8.393020834773779e-06,0.1357959793358532,,,,
core_interaction,100,0.0,rf,10,single_edge,x1->h3,1,1,3,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0009492549476514492,0.0015845560314418083,6.185908205225132e-06,0.00277864933013916,0.0009161449752355111,0.0015746474601690565,6.115178621257655e-07,0.002734376143052941,,,,
core_interaction,100,0.0,rf,10,single_edge,x1->h4,1,1,4,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.05933455054461471,0.06607267589998181,6.21898470853921e-06,0.1305403858423233,0.05930144057219877,0.0660524959324659,6.445943654398434e-07,0.1304909035025048,,,,
core_interaction,100,0.0,rf,10,single_edge,x1->h5,1,1,5,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,3.321619290848806e-05,2.3821869495643902e-05,5.872930159966927e-06,4.94841588078998e-05,1.0622049254986148e-07,1.6675721820171625e-07,1.8189894035458565e-09,2.9853981686756015e-07,,,,
core_interaction,100,0.0,rf,10,single_edge,x1->h6,1,1,6,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.008038814693766957,0.00900697358252767,0.00019510756828822196,0.017875291407108307,0.008005704721351018,0.008987289180785866,0.0001895331779451226,0.01782580906728981,,,,
core_interaction,100,0.0,rf,10,single_edge,x1->h7,1,1,7,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.004654939869700077,0.007986166256104928,8.287486707558855e-06,0.013876477256417274,0.004621829897284139,0.007971923899373222,2.7130963644594885e-06,0.013826994916598778,,,,
core_interaction,100,0.0,rf,10,single_edge,x2->h0,2,2,0,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.016980645848282922,0.0293268982082839,4.6802513679722324e-05,0.050844430923461914,0.016947535875866986,0.029350744664265776,1.2217678886372596e-06,0.050838856533118815,,,,
core_interaction,100,0.0,rf,10,single_edge,x2->h1,2,2,1,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.020735233061714098,0.02634324928540226,7.992415339685977e-05,0.05040159076452255,0.02070212308929816,0.026338683305472396,3.0441813578363508e-05,0.050357317577436334,,,,
core_interaction,100,0.0,rf,10,single_edge,x2->h2,2,2,2,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.03655592744568518,0.060101901563629156,4.4349246309138834e-05,0.10592352598905563,0.03652281747326924,0.060088320929575265,7.605922291986644e-08,0.10587404364923714,,,,
core_interaction,100,0.0,rf,10,single_edge,x2->h3,2,2,3,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.027382925766384385,0.033245742664923694,9.765826689545065e-06,0.06437855958938599,0.027349815793968446,0.03322691614523715,4.191436346445698e-06,0.06432907724956749,,,,
core_interaction,100,0.0,rf,10,single_edge,x2->h4,2,2,4,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.005044687179179164,0.006602231714267576,1.4394372556125745e-05,0.012520839460194111,0.005011577206763225,0.006588483408614656,8.819982213026378e-06,0.012476566273107892,,,,
core_interaction,100,0.0,rf,10,single_edge,x2->h5,2,2,5,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.04241314927033576,0.07340552094113428,1.4743174688192084e-05,0.12717454135417938,0.042380039297919815,0.07339585129994619,6.809423211961985e-07,0.12713026816709316,,,,
core_interaction,100,0.0,rf,10,single_edge,x2->h6,2,2,6,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.002458018333224269,0.0038372593107277087,2.7905116439796984e-05,0.006881730630993843,0.002424908360808331,0.0038220476458768484,2.2330726096697617e-05,0.006832248291175347,,,,
core_interaction,100,0.0,rf,10,single_edge,x2->h7,2,2,7,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.012651950489574423,0.020952650791071666,0.00011709501268342137,0.036840640008449554,0.012618840517158484,0.020976437504810937,7.28218255972024e-05,0.036835065618106455,,,,
core_interaction,100,0.0,rf,10,single_edge,x3->h0,3,3,0,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.0212652841922439,0.03674544947222632,4.683568840846419e-05,0.0636952742934227,0.021232174219827964,0.036769295833325,2.5625013222452253e-06,0.0636896999030796,,,,
core_interaction,100,0.0,rf,10,single_edge,x3->h1,3,3,1,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.026247373413449775,0.03669928937269384,0.00019635242642834783,0.06821845471858978,0.026214263441033836,0.03669275177019994,0.00014687008660985157,0.06817418153150356,,,,
core_interaction,100,0.0,rf,10,single_edge,x3->h2,3,3,2,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.026291648372231673,0.04373950756208936,4.5113207306712866e-05,0.07678447663784027,0.026258538399815734,0.043725779238240024,8.400202204938978e-07,0.07673499429802177,,,,
core_interaction,100,0.0,rf,10,single_edge,x3->h3,3,3,3,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.03373520355201739,0.04387277682456085,5.756490736530395e-06,0.08333467692136765,0.033702093579601446,0.04385495937165429,1.8210039343102835e-07,0.08328519458154915,,,,
core_interaction,100,0.0,rf,10,single_edge,x3->h4,3,3,4,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.017375757787552477,0.02174675098995128,5.70489146412001e-06,0.04176530987024307,0.01734264781513654,0.021732144844812243,1.3050112102064304e-07,0.041721036683156854,,,,
core_interaction,100,0.0,rf,10,single_edge,x3->h5,3,3,5,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.045234200786126166,0.07829893123248921,6.728387688781368e-06,0.1356460154056549,0.04520109081371023,0.07828926063623469,3.762252163141966e-07,0.1356017422185687,,,,
core_interaction,100,0.0,rf,10,single_edge,x3->h6,3,3,6,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.004708658149562932,0.007926100110220843,8.931273623602465e-05,0.01386079378426075,0.004675548177146993,0.007911839256183528,8.373834589292528e-05,0.013811311444442254,,,,
core_interaction,100,0.0,rf,10,single_edge,x3->h7,3,3,7,,,1,,1.5102043183408872e-05,1.1580878329062579e-05,1.8600023850012803e-06,2.3336448066402227e-05,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,3.3109972415938195e-05,2.3988331082311257e-05,5.574390343099367e-06,4.948233981849626e-05,0.014293567051936407,0.02327268964468713,5.992632213747129e-05,0.04115046560764313,0.014260457079520469,0.023296432020253822,1.565313505125232e-05,0.04114489121730003,,,,
core_interaction,100,0.0,rf,20,feature_pair_path,"x0,x1",,,,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.2584899266560872,0.3007519638361837,1.0507904291152954,1.6033737659454346,1.258446521602309,0.30078270276139474,1.0507291899848497,1.6033661068686342,-0.22948279683017367,0.0575397088615409,-0.28269636643017293,-0.16842234598880168
core_interaction,100,0.0,rf,20,feature_pair_path,"x2,x3",,,,"(2, 3)",1,,1,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.481364647547404,0.06666236308092217,0.4241170883178711,0.5545519590377808,0.4813212424936258,0.06669180943080473,0.4240557713637827,0.5545442999609804,-0.13441047771993908,0.09263443277603313,-0.23767852795208455,-0.058632706277421676
core_interaction,100,0.0,rf,20,feature_path,x0,0,0,,,,1,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.1874606609344482,0.5018736687893951,0.758770227432251,1.7395122051239014,1.1874172558806702,0.5019031706375882,0.7587089104781626,1.739504546047101,,,,
core_interaction,100,0.0,rf,20,feature_path,x1,1,1,,,,1,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.3005554676055908,0.2592985214687765,0.14656558632850647,0.5999263525009155,0.3005120625518127,0.2592825680796798,0.14655792725170613,0.5998650355468271,,,,
core_interaction,100,0.0,rf,20,feature_path,x2,2,2,,,,1,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.31378254294395447,0.08326472669578855,0.26017963886260986,0.40970751643180847,0.3137391378901763,0.08329561517184259,0.26011832190852147,0.40969985735500813,,,,
core_interaction,100,0.0,rf,20,feature_path,x3,3,3,,,,1,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.30203598737716675,0.07030578166582375,0.2526583671569824,0.3825306296348572,0.3019925823233886,0.07033647149854394,0.25259712802653667,0.38252297055805684,,,,
core_interaction,100,0.0,rf,20,feature_path,x4,4,,,,,0,,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,,,,,,,,,,,,
core_interaction,100,0.0,rf,20,feature_path,x5,5,4,,,,0,,2.368785317230504e-06,,2.368785317230504e-06,2.368785317230504e-06,7.659076800337061e-06,,7.659076800337061e-06,7.659076800337061e-06,1.0,,1,1,1.0,,1.0,1.0,1.0,,1,1,7.659076800337061e-06,,7.659076800337061e-06,7.659076800337061e-06,0.00011523546709213406,,0.00011523546709213406,0.00011523546709213406,0.000107576390291797,,0.000107576390291797,0.000107576390291797,,,,
core_interaction,100,0.0,rf,20,feature_path,x5,5,,,,,0,,1.5382293895527255e-05,6.072211247214293e-06,1.1088592145824805e-05,1.9675995645229705e-05,6.127804226707667e-05,5.502962544830598e-08,6.123913044575602e-05,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,6.127804226707667e-05,5.502962544830598e-08,6.123913044575602e-05,6.131695408839732e-05,,,,,,,,,,,,
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h0",,,0,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.005650343551678816,0.00968349066178636,5.644600241794251e-05,0.01683187484741211,0.005606938497900653,0.00966800694100383,1.4706747606396675e-06,0.016770557893323712,8.08447318073983e-05,0.00013961176427074051,-7.1158865466713905e-09,0.00024205425870604813
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h1",,,1,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.02767861446803484,0.047880494302279246,7.854717296140734e-06,0.08296623826026917,0.02763520941425668,0.04786497455851336,1.9564049580367282e-07,0.08290492130618077,-2.249568509190188e-05,3.892690913455869e-05,-6.74446055199951e-05,-8.223651093430817e-09
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h2",,,2,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.3175540166769982,0.5499603818867442,7.662243660888635e-06,0.9525935649871826,0.31751061162322003,0.549944936481024,-4.941539373248816e-07,0.9525323258567369,-0.030894119040567602,0.053510016713166325,-0.09268216414784547,-1.165062712971121e-09
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h3",,,3,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.24189078311125436,0.1054387061022846,0.12210862338542938,0.3206629753112793,0.24184737805747622,0.10544910093868846,0.12204738425498363,0.3206016583571909,-0.042998272778883496,0.05167160414245848,-0.1003229023226595,-5.228423106018454e-06
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h4",,,4,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.0035635212379929726,0.006011828826125064,7.97799202700844e-06,0.010504689998924732,0.003520116184214809,0.0059959984808537386,3.1891522667137906e-07,0.010443373044836335,6.6134234657511115e-06,8.146160779294605e-06,-8.949427865445614e-10,1.5712648746557534e-05
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h5",,,5,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.04413283375712732,0.040701716955972966,0.0032624530140310526,0.0846637636423111,0.044089428703349164,0.04070191340744779,0.0032012138835852966,0.0846024466882227,0.000542044726292564,0.000963954816309964,-2.8029959139530547e-05,0.0016550132422707975
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h6",,,6,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.2650301744385312,0.25761810266518037,0.001376953674480319,0.5161560773849487,0.264986769384753,0.257590647504709,0.001369294597679982,0.5160947604308603,0.057849961368143944,0.10118077943633541,-0.0011568403206183575,0.1746814684738638
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h7",,,7,"(0, 1)",1,,0,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.19940454671450425,0.34051281210585227,7.16793438186869e-05,0.592582106590271,0.19936114166072608,0.34054376771131567,1.0440213372930884e-05,0.5925744475134707,-0.00046993740640270215,0.0006306855669695162,-0.0011866743880091235,1.4661054592579603e-07
core_interaction,100,0.0,rf,20,shared_hidden_pair_edges,"x2,x3->h0",,,0,"(2, 3)",1,,1,1.104445770276167e-05,8.653689572731329e-06,2.368785317230504e-06,1.9675995645229705e-05,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,4.340505377816347e-05,3.09569486013126e-05,7.659076800337061e-06,6.131695408839732e-05,0.28538932184104243,0.49424315209324515,1.3890819900552742e-05,0.8560921549797058,0.2853459167872643,0.49422763935692915,6.805930752307177e-07,0.8560308380256174,0.04303450132404881,0.07453767720614275,-2.4854671210050583e-08,0.1291031973232748
