row_type,model,function,seed,samples,test_samples,dimension,noise,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,intervention_method,variable,pair,baseline_mse,ablated_mse,delta_mse,synergy,is_true_active,true_variables,true_interactions,formula,is_true_interaction
pair,KAN,core_interaction,0,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(0, 91)",2.5915212631225586,2.6427998542785645,0.05127859115600586,0.01993560791015625,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,0,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(0, 79)",2.5915212631225586,2.660031795501709,0.06851053237915039,-0.008349418640136719,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,0,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(2, 3)",2.5915212631225586,2.6046886444091797,0.013167381286621094,0.027946949005126953,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1.0
pair,KAN,core_interaction,0,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 1)",2.5915212631225586,3.038017749786377,0.44649648666381836,0.10589909553527832,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,0,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 91)",2.5915212631225586,2.744091510772705,0.15257024765014648,-0.0763850212097168,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,0,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 79)",2.5915212631225586,2.7794461250305176,0.18792486190795898,0.016010761260986328,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,0,,0.9039376974105835,1.5497136116027832,0.6457759141921997,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,1,,0.9039376974105835,1.0422086715698242,0.13827097415924072,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,2,,0.9039376974105835,0.9041467905044556,0.0002090930938720703,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,3,,0.9039376974105835,0.9259189963340759,0.02198129892349243,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,4,,0.9039376974105835,0.8941534757614136,-0.009784221649169922,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,5,,0.9039376974105835,0.9074002504348755,0.003462553024291992,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,20,,0.9039376974105835,0.9231446385383606,0.0192069411277771,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,48,,0.9039376974105835,0.9131428003311157,0.009205102920532227,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,79,,0.9039376974105835,0.8835030794143677,-0.02043461799621582,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,91,,0.9039376974105835,0.9094794988632202,0.005541801452636719,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
