function,samples,dimension,width_hidden,grid,lamb,steps,pair_mode,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,candidate_pairs_mean,candidate_pairs_std,true_pair_score_mean,true_pair_score_std,max_false_pair_score_mean,max_false_pair_score_std,false_pair_score_p95_mean,false_pair_score_p95_std,false_pair_score_p99_mean,false_pair_score_p99_std,true_minus_max_false_mean,true_minus_max_false_std,true_pair_rank_mean,true_pair_rank_std,true_pair_beats_candidates_mean,true_pair_beats_candidates_std,endpoint_rank_worst_feature_mean,endpoint_rank_worst_feature_std,endpoint_rank_worst_hybrid_mean,endpoint_rank_worst_hybrid_std,runtime_sec_mean,runtime_sec_std,num_runs
core_interaction_c025,768,100,32,5,0.001,75,all,0.00023391682055565373,9.846765232054718e-05,0.0031317003663086022,0.007546231463358039,4950.0,0.0,0.0707320618753632,0.02585572204859818,0.006901259126607329,0.005379057526646242,0.00011643925371269351,0.0003099408219645566,0.0008294821131663972,0.0013130689365522291,0.06383080274875587,0.02865760984037712,85.8,410.7594372065446,0.9333333333333333,0.2515488742932317,6.333333333333333,9.743605754921768,7.083333333333333,12.001824249285376,110.11425842046738,14.549052009122585,60
