model,function,screen_mode,dimension,samples,noise,grid,k,width_hidden,lamb,steps,opt,update_grid,interaction_method,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,explain_contains_all_interaction_endpoints_mean,explain_interaction_endpoint_recall_mean,selected_interaction_endpoint_recall_mean,selected_interaction_contains_all_endpoints_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_best_rank_mean,true_interaction_best_rank_std,true_interaction_worst_rank_mean,true_interaction_worst_rank_std,true_interaction_rank_mean_mean,true_interaction_rank_mean_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean
KAN_tuned_fixed,core_interaction_c05,exclude_interaction,1000,1024,0.0,5,3,8,0.001,100,LBFGS,0,fd,0.24717021360993385,0.04141936223227234,2.3870630264282227,0.2589236940115122,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49698795180722893,0.0,0.004,0.0,0.0,0.0,2013.0,0.0,2013.0,0.0,2013.0,0.0,0.0,0.0,122.40821933746338,35.34404905129059,-122.40821933746338,35.34404905129059,0.0
KAN_tuned_fixed,core_interaction_c05,oracle_support,1000,1024,0.0,5,3,8,0.001,100,LBFGS,0,fd,0.00039921263669384643,0.0005338423299016511,0.0004766435104102129,0.0006475086883688162,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5818073898553848,0.016411102493326824,0.2099822387099266,0.1676093717329978,0.3718251511454582,0.16287186617581925,1.0
KAN_tuned_fixed,core_interaction_c05,random,1000,1024,0.0,5,3,8,0.001,100,LBFGS,0,fd,0.25275333039462566,0.07624818441835231,2.3464981019496918,0.23091183471085183,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49698795180722893,0.0,0.004,0.0,0.0,0.0,2013.0,0.0,2013.0,0.0,2013.0,0.0,0.0,0.0,121.02399063110352,40.569525640785905,-121.02399063110352,40.569525640785905,0.0
KAN_tuned_fixed,core_interaction_c05,rf,1000,1024,0.0,5,3,8,0.001,100,LBFGS,0,fd,0.03573299921117723,0.005959005752978707,0.05787923140451312,0.006835163071686562,6.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.748995983935743,0.0,0.502,0.0,0.0,0.0,2004.0,0.0,2004.0,0.0,2004.0,0.0,0.0,0.0,2.160599797964096,1.041260109112922,-2.160599797964096,1.041260109112922,0.0
