model,function,screen_mode,dimension,samples,noise,grid,k,width_hidden,lamb,steps,opt,update_grid,interaction_method,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,screen_endpoint_recall_mean,screen_contains_all_endpoints_mean,explain_contains_all_interaction_endpoints_mean,explain_interaction_endpoint_recall_mean,selected_interaction_endpoint_recall_mean,selected_interaction_contains_all_endpoints_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean,true_interaction_rank_lower_bound_mean,true_interaction_rank_lower_bound_std,num_rows,failure_stage_interaction_ranking_misses_pair_count,failure_stage_screen_misses_endpoint_count,failure_stage_variable_ranking_misses_endpoint_count,num_failed,failure_stage_recovered_count
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4417994856834412,0.12351077725404995,1.6057069554924965,0.4976166944840034,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.5052083333333333,0.05493152675956991,0.06925,0.07586583552561721,0.0,0.0,0.0,0.0,130.4224814414978,66.44311175016522,-130.4224814414978,66.44311175016522,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00131267539400137,0.003135061438443659,0.0015319087484385202,0.003758833633131128,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5270462766947299,0.25327801937237376,0.08852063723494667,0.3174208618700504,0.19012129367092856,-0.06414284249767663,0.1980750505145614,0.5,1.5,0.5270462766947299,10,5.0,0,0.0,0,5.0
KAN_tuned_fixed,core_interaction_c025,random,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4693070873618126,0.15001532145266644,1.4884845569729805,0.4650328835056688,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.50546875,0.05546324796655889,0.07133333333333333,0.07685484153042453,0.0,0.0,0.0,0.0,116.99610977172851,77.3757095757092,-116.99610977172851,77.3757095757092,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0006449066771892201,0.0008566897106737591,0.00580616563238431,0.010461552704911347,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.6,0.9,0.21081851067789195,0.9653645833333334,0.07611268325753626,0.9198063840920984,0.1695966847877676,0.6,0.5163977794943222,0.2130817073397338,0.11058885042465039,0.2830129966139793,0.20648726159327932,-0.0699312892742455,0.2979579818130887,0.6,1.4,0.5163977794943222,10,2.0,0,2.0,0,6.0
KAN_tuned_fixed,core_interaction_c025,rf,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.01111296461895105,0.0005132331142050322,0.01252441648393865,0.0005518233347138053,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.37611909359693524,0.30523115316136357,-0.37611909359693524,0.30523115316136357,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4334086075425148,0.1745277243998364,1.4119081884622573,0.6660131456956857,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,109.54556198120117,61.61498265356764,-109.54556198120117,61.61498265356764,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00137605799245642,0.0034404209204965345,0.00153173928993049,0.0038196019987649208,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.0,1.0,0.0,1.0,0.0,0.7,0.48304589153964794,0.2516998965293169,0.08690405798168459,0.2630941346287727,0.1539277524408676,-0.011394238099455823,0.22184333696625813,0.7,1.3,0.48304589153964794,10,3.0,0,0.0,0,7.0
KAN_tuned_fixed,core_interaction_c025,random,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4511376217007637,0.17273428261757856,1.358140803873539,0.6187794164003148,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,96.54074950218201,66.74361267109911,-96.54074950218201,66.74361267109911,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00183660185430195,0.0021941294518921556,0.00924240190506676,0.011698536067596646,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.4,0.4,0.8,0.25819888974716115,0.9059782608695652,0.13258221205411042,0.8380442612942612,0.21148574156466038,0.4,0.5163977794943222,0.1716750932158902,0.1410007158691768,0.3906945548951625,0.2674248056601452,-0.21901946167927236,0.39582450779068495,0.4,1.6,0.5163977794943222,10,2.0,0,4.0,0,4.0
KAN_tuned_fixed,core_interaction_c025,rf,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.01157239107415076,0.0004978041904677807,0.012676132842898319,0.0006580957528818475,4.0,0.0,0.525,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.525,0.07905694150420951,0.7519021739130436,0.04038778533367224,0.5567500000000001,0.05296815080782034,0.0,0.0,0.0,0.0,0.32752195224165914,0.1868570247659305,-0.32752195224165914,0.1868570247659305,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,7.734808641543995e-05,1.7902547381394774e-05,2.4542933225631716,0.7103334948747442,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.50546875,0.05546324796655889,0.07133333333333333,0.07685484153042453,0.0,0.0,0.0,0.0,40.642981147766115,12.703143805352253,-40.642981147766115,12.703143805352253,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002807013894198,7.035794304483002e-05,0.00101726119755761,0.000597685191001687,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5270462766947299,0.2565093114972114,0.03256747653026437,0.38962214216589924,0.30259731362576703,-0.1331128306686878,0.3236898546026377,0.5,1.5,0.5270462766947299,10,5.0,0,0.0,0,5.0
KAN_tuned_fixed,core_interaction_c025,random,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00019613346885305293,0.00032144593558869735,2.570471131801605,0.848372554604239,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.50546875,0.05546324796655889,0.07133333333333333,0.07685484153042453,0.0,0.0,0.0,0.0,43.32161960601807,17.19726634432026,-43.32161960601807,17.19726634432026,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,2.481815918145003e-05,2.4314959169277957e-05,1.436101885139942,0.9618633817902442,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.12909944487358055,0.7203125,0.13009369953891783,0.4523249217444623,0.16369322028981004,0.0,0.0,0.01882714587263759,0.01819789996851079,2.4950050950050353,1.796046078765963,-2.476177949132398,1.7916754033570574,0.0,2.0,0.0,10,0.0,0,10.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,rf,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00192580135480961,0.0012602742159248724,0.1350665923207998,0.20500607739647278,4.0,0.0,0.475,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.475,0.14191155304938666,0.7313802083333333,0.07409313098052545,0.496,0.1362350909274112,0.0,0.0,0.0,0.0,6.541408181190491,6.188881243476779,-6.541408181190491,6.188881243476779,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001545495702884886,0.00011697761230728901,2.4120134711265564,1.005604187441734,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,48.53326148986817,18.716997970211363,-48.53326148986817,18.716997970211363,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00030236053280527,7.929586188951723e-05,0.00104017923003988,0.00046058205782146486,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.42163702135578396,0.24957473427057267,0.033292135755487125,0.5479828044772148,0.2531002297558253,-0.2984080702066422,0.27123415013535446,0.2,1.8,0.4216370213557839,10,8.0,0,0.0,0,2.0
KAN_tuned_fixed,core_interaction_c025,random,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00013771336125499212,0.0001395336401089329,2.2942385494709017,0.9694716919465686,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,53.06895580291748,42.037556828430915,-53.06895580291748,42.037556828430915,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,7.820546725269442e-05,8.754285558273636e-05,0.29255679771304127,0.3883617415998076,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05,0.0,0.0,0.5,0.11785113019775795,0.7396739130434783,0.13671116162890887,0.5833744605009865,0.09927573042842183,0.0,0.0,0.03077300167642529,0.049869211480009196,1.944363796710968,1.0049356767471471,-1.9135907950345428,0.9806770882469331,0.0,2.0,0.0,10,0.0,0,10.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,rf,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00240267597255291,0.0013588843825755594,0.07738895229995246,0.15306977920816747,4.0,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.07905694150420949,0.7252717391304349,0.04382504365994225,0.517,0.07273238618387273,0.0,0.0,0.0,0.0,4.351997137069702,4.719618952474769,-4.351997137069702,4.719618952474769,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00299940404365765,0.0026129195795970674,3.4879386484622956,1.1081454126795807,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.5057291666666667,0.05600203080842881,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,90.25394134521484,31.601753170429646,-90.25394134521484,31.601753170429646,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00030884538427921,0.00014946881122329843,0.0005487932387040399,0.000299707116327429,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.5163977794943222,0.27751410752534866,0.020749107894176225,0.24825010858476157,0.19486194018889036,0.029263998940587066,0.1990459681724946,0.6,1.4,0.5163977794943222,10,4.0,0,0.0,0,6.0
KAN_tuned_fixed,core_interaction_c025,random,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0040091093484079,0.005179826760092382,3.55586861371994,1.1967176426726611,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.5059895833333333,0.056547673437038724,0.08800000000000001,0.10119288512538815,0.0,0.0,0.0,0.0,88.76783752441406,26.134641525304083,-88.76783752441406,26.134641525304083,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,4.928642592858523e-05,1.668025802007969e-05,0.3543893590569496,0.580330028280272,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05,0.0,0.0,0.5,0.11785113019775795,0.7018229166666667,0.09999042983237581,0.5287522704118943,0.09641675704673125,0.0,0.0,0.00802546860650177,0.010589905702906239,2.5002752900123597,2.214007300171035,-2.4922498214058577,2.205640286842565,0.0,2.0,0.0,10,0.0,0,10.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,rf,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0067800074350088295,0.0015975974827525856,0.0187500542029738,0.0034185498062719393,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,1.7535436570644378,0.7136434807060521,-1.7535436570644378,0.7136434807060521,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.006633587102987721,0.01119599606394878,3.159421643614769,1.416848143444189,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,87.46573162078857,35.943862191995294,-87.46573162078857,35.943862191995294,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00045100080897095003,0.0005967812594610459,0.00075965295545752,0.0010031928139572785,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5270462766947299,0.2678242951631546,0.014603805888207217,0.4136222511529922,0.34104118303116354,-0.14579795598983764,0.3347823692690661,0.5,1.5,0.5270462766947299,10,5.0,0,0.0,0,5.0
KAN_tuned_fixed,core_interaction_c025,random,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.01020296907227016,0.019863541321820076,3.2373792707920073,1.4203898726296451,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,105.28425598144531,39.48443817293983,-105.28425598144531,39.48443817293983,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00027435254014559064,0.00013988264451225108,0.03325021807104344,0.010208076971233795,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15,0.0,0.0,0.575,0.12076147288491197,0.8217391304347826,0.06820838623623245,0.6721387778570274,0.09976664306443031,0.0,0.0,0.02686151175294066,0.056119546317643876,0.9709740102291107,0.3133167779742215,-0.94411249847617,0.3167543155185613,0.0,2.0,0.0,10,0.0,0,10.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,rf,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.006966743292286951,0.0013368097435655117,0.01854350259527559,0.00263189702245714,4.0,0.0,0.55,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.55,0.10540925533894599,0.7652173913043478,0.0550110498533261,0.57975,0.08508533298335788,0.0,0.0,0.0,0.0,1.7570198774337769,1.1921335884806636,-1.7570198774337769,1.1921335884806636,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.12781083360314366,0.03837223419999243,2.6367201268672944,0.8581863568198906,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.50546875,0.05546324796655889,0.07133333333333333,0.07685484153042453,0.0,0.0,0.0,0.0,117.55374526977539,38.69310236558825,-117.55374526977539,38.69310236558825,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0011836302204755599,0.0028149744992319557,0.00161419371434018,0.00398891205470895,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.0,1.0,0.0,1.0,0.0,0.7,0.48304589153964794,0.24885188490152355,0.08311068571892995,0.2632463738322258,0.1955782857464213,-0.01439448893070221,0.24886372586273076,0.7,1.3,0.4830458915396479,10,3.0,0,0.0,0,7.0
KAN_tuned_fixed,core_interaction_c025,random,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.13765298128128048,0.05107548655190696,2.4520871520042418,0.8125076105939022,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.5057291666666667,0.05600203080842881,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,137.3962776184082,47.25240273954145,-137.3962776184082,47.25240273954145,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00046112548152445995,0.00015204802579302048,0.03226808551698918,0.009698798860072352,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.15,0.0,0.0,0.575,0.16873713942763824,0.7791666666666667,0.12893357477882525,0.6129828514334896,0.15419727321633492,0.0,0.0,0.01546951150521631,0.03387687524703575,0.9108832657337189,0.4431026741931566,-0.8954137542285026,0.45222646454621374,0.0,2.0,0.0,10,1.0,0,9.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,rf,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.01068889284506435,0.0007743841882851993,0.013317952677607481,0.0006224395192074471,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.6882149815559387,0.42560755909813763,-0.6882149815559387,0.42560755909813763,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.14141932949423786,0.07020579388640355,2.3405029237270356,1.1063121502657272,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,123.9870704650879,65.3273586691646,-123.9870704650879,65.3273586691646,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00025906478113025,0.00010581101610618779,0.00031925332295935,0.00015505528327827272,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.0,1.0,0.0,1.0,0.0,0.8,0.4216370213557839,0.2793848156929016,0.01594965661792895,0.22489046603441235,0.1034706419221563,0.054494349658489226,0.09616885127637621,0.8,1.2,0.42163702135578396,10,2.0,0,0.0,0,8.0
KAN_tuned_fixed,core_interaction_c025,random,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1450598262250423,0.08239031203671661,2.3755505979061127,1.0901834079497708,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,113.88510513305664,55.45058058253636,-113.88510513305664,55.45058058253636,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00046099827886787,0.00039508906546722723,0.009628894936758971,0.014469664789987818,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.4,0.4,0.85,0.24152294576982397,0.9369565217391305,0.10951382891195688,0.8819225872167049,0.19082818079756025,0.4,0.5163977794943222,0.1890389613807201,0.11817332232138866,0.45718965455889704,0.328355740753306,-0.26815069317817686,0.4264417326799297,0.4,1.6,0.5163977794943222,10,3.0,0,3.0,0,4.0
KAN_tuned_fixed,core_interaction_c025,rf,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00935083602962545,0.003285475184552843,0.012087422648619341,0.004220698890815918,4.0,0.1,0.55,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.55,0.15811388300841897,0.7652173913043478,0.08249419983047944,0.5860000000000001,0.14546477236774544,0.1,0.31622776601683794,0.02903828620910644,0.09182712376863283,0.5665889009833336,0.2246202253347725,-0.5375506147742272,0.2909989355188243,0.1,1.9,0.31622776601683794,10,0.0,9,0.0,0,1.0
KAN_tuned_fixed,core_interaction_c05,exclude_interaction,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.44056340008974076,0.12293606605481096,1.556740403175354,0.4660529777629679,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.50546875,0.05546324796655889,0.07133333333333333,0.07685484153042453,0.0,0.0,0.0,0.0,126.82785110473633,43.46600468640748,-126.82785110473633,43.46600468640748,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c05,oracle_support,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00025591625890225,8.631544723960909e-05,0.00028741626301774,9.66131399695089e-05,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.0,1.0,0.0,1.0,0.0,0.9,0.31622776601683794,0.5892839372158051,0.015540309054167001,0.2892219215631485,0.17905596299162604,0.3000620156526566,0.17882785528728581,0.9,1.1,0.31622776601683794,10,1.0,0,0.0,0,9.0
KAN_tuned_fixed,core_interaction_c05,random,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.46783225908875464,0.13302275556322649,1.5250240594148636,0.4642136396742037,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.5059895833333333,0.056547673437038724,0.08800000000000001,0.10119288512538815,0.0,0.0,0.0,0.0,121.70941581726075,61.222633315383874,-121.70941581726075,61.222633315383874,0.0,2.0,0.0,10,0.0,10,0.0,0,0.0
KAN_tuned_fixed,core_interaction_c05,raw,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00040803517040325,0.00034914415687140184,0.01144983783742642,0.03211450961048923,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.95,0.15811388300841897,0.9903645833333334,0.030469862871414,0.9675641025641026,0.10257131384905127,0.9,0.31622776601683794,0.5078458301723003,0.17375882575464102,0.36464933007955547,0.4391413189993045,0.14319650009274484,0.6079995412985154,0.9,1.1,0.31622776601683794,10,0.0,0,1.0,0,9.0
KAN_tuned_fixed,core_interaction_c05,rf,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.034923277956841,0.012498001338474719,0.0458286145847523,0.016271260454269725,4.0,0.1,0.775,0.1,0.55,0.1,0.55,0.1,0.1,0.55,0.25,0.1,0.775,0.07905694150420949,0.8852864583333334,0.040326996762371205,0.759,0.090194234849019,0.1,0.31622776601683794,0.05903933048248291,0.18669875585605375,1.4207022458314895,1.0228237466629113,-1.3616629153490067,1.1131404911339124,0.1,1.9,0.31622776601683794,10,0.0,9,0.0,0,1.0
KAN_tuned_fixed,core_interaction_c05,exclude_interaction,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4200618416070938,0.1586742332617981,1.43063285946846,0.6371911467802708,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,130.7139497756958,81.26850734553072,-130.7139497756958,81.26850734553072,0.0,2.0,0.0,10,,10,,0,0.0
KAN_tuned_fixed,core_interaction_c05,oracle_support,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00035818637406915003,0.00043977637628822146,0.00040386944601772997,0.00048711629974044444,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5898162424564362,0.012368957264646506,0.21932674124836918,0.09947537121810912,0.37048950120806695,0.09243967899136979,1.0,1.0,0.0,10,,0,,0,10.0
KAN_tuned_fixed,core_interaction_c05,random,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4476822063326836,0.1704437097889382,1.404418334364891,0.6227628019097248,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,85.76078338623047,40.223417354594176,-85.76078338623047,40.223417354594176,0.0,2.0,0.0,10,,10,,0,0.0
KAN_tuned_fixed,core_interaction_c05,raw,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00017922789193102,5.842045211847583e-05,0.00022699970577372999,7.827833564994504e-05,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5834800064563751,0.014292088160451398,0.16718136891722674,0.05060773118769979,0.4162986375391483,0.05064178507521427,1.0,1.0,0.0,10,,0,,0,10.0
