model,function,screen_mode,dimension,samples,noise,grid,k,width_hidden,lamb,steps,opt,update_grid,interaction_method,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,screen_endpoint_recall_mean,screen_contains_all_endpoints_mean,explain_contains_all_interaction_endpoints_mean,explain_interaction_endpoint_recall_mean,selected_interaction_endpoint_recall_mean,selected_interaction_contains_all_endpoints_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std,true_interaction_mean_score_margin_mean,true_interaction_mean_score_margin_std,true_interaction_beats_all_false_mean,true_interaction_rank_lower_bound_mean,true_interaction_rank_lower_bound_std,num_rows,failure_stage_interaction_ranking_misses_pair_count,failure_stage_screen_misses_endpoint_count,failure_stage_variable_ranking_misses_endpoint_count,num_failed,interaction_strength,test_mse,variable_f1,explain_interaction_endpoint_recall,interaction_f1,true_interaction_mean_score_margin,true_interaction_beats_all_false,failure_stage_recovered_count
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001565364102134,0.0001239344603953,2.3966655790805818,0.7255399007217871,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.5057291666666667,0.0560020308084288,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,34.042666816711424,8.652689894098724,-34.042666816711424,8.652689894098724,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,2.3966655790805818,0.05,0.0,0.0,-34.042666816711424,0.0,0.0
KAN_tuned_fixed,core_interaction_c01,oracle_support,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0008543367643141,0.0004127307961364,0.0020728342467918,0.0010052542771987,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.4216370213557839,0.0364262746996245,0.038138326401975,0.3812771409749984,0.3598172154903394,-0.3448508662753738,0.3751348441889328,0.2,1.8,0.4216370213557839,10,8.0,0,0.0,0,0.1,0.0020728342467918,1.0,1.0,0.2,-0.3448508662753738,0.2,2.0
KAN_tuned_fixed,core_interaction_c01,random,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001115400558773,6.536784857276148e-05,2.6112703144550324,0.7816963370584523,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,43.47160320281982,18.540761182263275,-43.47160320281982,18.540761182263275,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,2.6112703144550324,0.05,0.0,0.0,-43.47160320281982,0.0,0.0
KAN_tuned_fixed,core_interaction_c01,raw,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,2.4322444733115845e-05,1.918117430032233e-05,1.2457589626312255,0.8965532765281509,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.1767766952966369,0.6799479166666667,0.1227152427038286,0.4229417455412722,0.1673774444716892,0.0,0.0,0.0194750134833156,0.0338592020571368,1.9016849279403687,1.5851595122998343,-1.882209914457053,1.5586727186688698,0.0,2.0,0.0,10,0.0,0,10.0,0,0.1,1.2457589626312255,0.375,0.0,0.0,-1.882209914457053,0.0,0.0
KAN_tuned_fixed,core_interaction_c01,rf,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0012960443680639,0.0004758280881707,0.0462033240357413,0.1358895953247216,4.0,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0790569415042094,0.731640625,0.0415872452704435,0.496,0.075894663844041,0.0,0.0,0.0,0.0,2.0867721170186995,3.4904621139191305,-2.0867721170186995,3.4904621139191305,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,0.0462033240357413,0.475,0.0,0.0,-2.0867721170186995,0.0,0.0
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001249057400855,6.164248020175978e-05,2.287449711561203,0.9002659830595962,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,47.349541664123535,21.30263324992493,-47.349541664123535,21.30263324992493,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,2.287449711561203,0.05,0.0,0.0,-47.349541664123535,0.0,
KAN_tuned_fixed,core_interaction_c01,oracle_support,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0008327020419528,0.0004780857049984,0.0020427411131094,0.0010957706236987,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0349833603482693,0.0354725551193992,0.6011489361524582,0.2406124005940038,-0.5661655758041888,0.2618759514176708,0.0,2.0,0.0,10,10.0,0,0.0,0,0.1,0.0020427411131094,1.0,1.0,0.0,-0.5661655758041888,0.0,
KAN_tuned_fixed,core_interaction_c01,random,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001439756371837,0.0001009362936122,2.3101872205734253,0.9603241815963276,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,48.26954822540283,22.015244928921536,-48.26954822540283,22.015244928921536,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,2.3101872205734253,0.05,0.0,0.0,-48.26954822540283,0.0,
KAN_tuned_fixed,core_interaction_c01,raw,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,7.35932630050137e-05,7.160548341045694e-05,0.2767685376107692,0.5297850141319428,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.55,0.1054092553389459,0.763586956521739,0.1336963885922925,0.6020004970035405,0.1110178678642964,0.0,0.0,0.0302991453325375,0.086895707047124,1.6007352352142334,1.3247268464240238,-1.5704360898816958,1.2495783801599725,0.0,2.0,0.0,10,0.0,0,10.0,0,0.1,0.2767685376107692,0.55,0.1,0.0,-1.5704360898816958,0.0,
KAN_tuned_fixed,core_interaction_c01,rf,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0013529055344405,0.0004383103872858,0.048918647202663,0.1438073530108164,4.0,0.0,0.5,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.5,0.1178511301977579,0.7385869565217391,0.0640597743860524,0.54,0.1084230397819372,0.0,0.0,0.0,0.0,1.6536552846431731,3.044690567876441,-1.6536552846431731,3.044690567876441,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,0.048918647202663,0.5,0.05,0.0,-1.6536552846431731,0.0,
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0021465763973537,0.0020991158184148,3.901920807361603,1.2305575475857815,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,105.33596324920654,43.94044981864268,-105.33596324920654,43.94044981864268,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,3.901920807361603,0.05,0.0,0.0,-105.33596324920654,0.0,
KAN_tuned_fixed,core_interaction_c01,oracle_support,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0018312994856386,0.0005745383755338,0.002647351392079,0.0006444858036012,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0062880973331629,0.0122174912107715,0.4018336579203606,0.2068272324581695,-0.3955455605871975,0.2122067431545991,0.0,2.0,0.0,10,10.0,0,0.0,0,0.1,0.002647351392079,1.0,1.0,0.0,-0.3955455605871975,0.0,
KAN_tuned_fixed,core_interaction_c01,random,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0077476861712056,0.0083597687316568,3.7452210664749135,1.203379850809411,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.5057291666666667,0.0560020308084288,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,87.74495697021484,28.124789519059807,-87.74495697021484,28.124789519059807,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,3.7452210664749135,0.05,0.0,0.0,-87.74495697021484,0.0,
KAN_tuned_fixed,core_interaction_c01,raw,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,7.050840049485794e-05,4.9235305925272845e-05,0.5321888103149831,0.7267656924467517,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.425,0.120761472884912,0.68046875,0.0931375474447339,0.4585516805288763,0.0989318531275918,0.0,0.0,0.031623683660291,0.0417129109544782,2.094826352596283,1.403527160300337,-2.063202668935992,1.3649393376169594,0.0,2.0,0.0,10,0.0,0,10.0,0,0.1,0.5321888103149831,0.425,0.0,0.0,-2.063202668935992,0.0,
KAN_tuned_fixed,core_interaction_c01,rf,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0017971428111195,0.0001888791040403,0.0026546689448877,0.0002165966209117,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.5259370654821396,0.2862008782966253,-0.5259370654821396,0.2862008782966253,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,0.0026546689448877,0.5,0.0,0.0,-0.5259370654821396,0.0,
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0060782187123549,0.0073339813811767,3.108531194925308,1.387637816416249,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,86.4261260986328,26.151299496013092,-86.4261260986328,26.151299496013092,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,3.108531194925308,0.05,0.0,0.0,-86.4261260986328,0.0,
KAN_tuned_fixed,core_interaction_c01,oracle_support,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0015511802979744,0.0009640730415938,0.0023561545938718,0.0014072751573056,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0223106397199444,0.0336866394876455,0.4746079329401255,0.3115506302728938,-0.452297293220181,0.3125182706443063,0.0,2.0,0.0,10,10.0,0,0.0,0,0.1,0.0023561545938718,1.0,1.0,0.0,-0.452297293220181,0.0,
KAN_tuned_fixed,core_interaction_c01,random,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.008473474998027,0.0120627690272442,3.242816871404648,1.467118416654014,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,89.89729728698731,45.53673846064646,-89.89729728698731,45.53673846064646,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,3.242816871404648,0.05,0.0,0.0,-89.89729728698731,0.0,
KAN_tuned_fixed,core_interaction_c01,raw,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004000628585344,0.000174537339828,0.0087931542191653,0.0035040406331304,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.05,0.0,0.6,0.1290994448735806,0.7902173913043479,0.1041690295888266,0.669115627907898,0.1297585027695511,0.0,0.0,0.0019296712707727,0.0010435484052599,0.8849011614918709,0.4154954897388704,-0.8829714902210981,0.4161197577948127,0.0,2.0,0.0,10,0.0,0,10.0,0,0.1,0.0087931542191653,0.6,0.2,0.0,-0.8829714902210981,0.0,
KAN_tuned_fixed,core_interaction_c01,rf,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0016915848595089,0.0001531416299764,0.0024365137098356,0.0002305612571263,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7391304347826088,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.2694917835295199,0.174872509290659,-0.2694917835295199,0.174872509290659,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,0.0024365137098356,0.5,0.0,0.0,-0.2694917835295199,0.0,
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1199203625321387,0.0401297197788477,2.636528807878494,0.8374837894663916,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,130.09191970825196,37.82979917163406,-130.09191970825196,37.82979917163406,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,2.636528807878494,0.05,0.0,0.0,-130.09191970825196,0.0,
KAN_tuned_fixed,core_interaction_c01,oracle_support,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0016413279576226,0.000614816628374,0.0019506634038406,0.0007091866200176,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0161425126018002,0.0314499400969891,0.4475631289184093,0.2745736134276383,-0.4314206163166091,0.2793924546438237,0.0,2.0,0.0,10,10.0,0,0.0,0,0.1,0.0019506634038406,1.0,1.0,0.0,-0.4314206163166091,0.0,
KAN_tuned_fixed,core_interaction_c01,random,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1243224680423736,0.0323825138952025,2.652037793397904,0.8765417326123949,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,137.14640693664552,61.9044525515395,-137.14640693664552,61.9044525515395,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,2.652037793397904,0.05,0.0,0.0,-137.14640693664552,0.0,
KAN_tuned_fixed,core_interaction_c01,raw,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004920219071209,8.094650064510952e-05,0.0047133145621046,0.0014841517367644,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6802083333333333,0.0970034120048692,0.5356644446911243,0.0222296107270576,0.0,0.0,0.001642209093552,0.0003295742327337,0.4526371508836746,0.2398576749893919,-0.4509949417901225,0.2400566970221415,0.0,2.0,0.0,10,0.0,0,10.0,0,0.1,0.0047133145621046,0.5,0.0,0.0,-0.4509949417901225,0.0,
KAN_tuned_fixed,core_interaction_c01,rf,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0021628558053634,0.0007688510390002,0.0025405935011803,0.0007363078210822,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.4478388551622629,0.3210733812984452,-0.4478388551622629,0.3210733812984452,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,0.0025405935011803,0.5,0.0,0.0,-0.4478388551622629,0.0,
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1354001522064208,0.057661730195335,2.3063523918390274,1.0908846783397204,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,120.23147773742676,51.95980122704077,-120.23147773742676,51.95980122704077,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,2.3063523918390274,0.05,0.0,0.0,-120.23147773742676,0.0,
KAN_tuned_fixed,core_interaction_c01,oracle_support,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0019092059228568,0.0004917745292457,0.0023202966083771,0.0006306736068555,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0072051043389364,0.0183595194726485,0.415752325206995,0.2866551563024516,-0.4085472208680585,0.2947684172703867,0.0,2.0,0.0,10,10.0,0,0.0,0,0.1,0.0023202966083771,1.0,1.0,0.0,-0.4085472208680585,0.0,
KAN_tuned_fixed,core_interaction_c01,random,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1268745109438895,0.0681881928367821,2.3536473751068114,1.1266863226323651,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,124.76662712097168,58.77440935288486,-124.76662712097168,58.77440935288486,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,2.3536473751068114,0.05,0.0,0.0,-124.76662712097168,0.0,
KAN_tuned_fixed,core_interaction_c01,raw,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.000989231863059,0.0003106026938553,0.0031515227688941,0.0012799139692435,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.15,0.0,0.0,0.575,0.1687371394276382,0.7847826086956522,0.1189929210915561,0.6501940217311315,0.1430803590650815,0.0,0.0,0.0086908242898061,0.0233708720450152,0.3367160014808178,0.1450152287833214,-0.3280251771910116,0.1597092759327318,0.0,2.0,0.0,10,1.0,0,9.0,0,0.1,0.0031515227688941,0.575,0.15,0.0,-0.3280251771910116,0.0,
KAN_tuned_fixed,core_interaction_c01,rf,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.00209347208729,0.0003778944340626,0.0025072620948776,0.0006071349419543,4.0,0.0,0.525,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.525,0.0790569415042094,0.7524456521739131,0.0421064144968071,0.5630000000000001,0.0727323861838727,0.0,0.0,0.0,0.0,0.3712860777974128,0.1978496395180185,-0.3712860777974128,0.1978496395180185,0.0,2.0,0.0,10,0.0,10,0.0,0,0.1,0.0025072620948776,0.525,0.05,0.0,-0.3712860777974128,0.0,
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4417994856834412,0.1235107772540499,1.6057069554924963,0.4976166944840034,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.5052083333333333,0.0549315267595699,0.06925,0.0758658355256172,0.0,0.0,0.0,0.0,130.4224814414978,66.44311175016522,-130.4224814414978,66.44311175016522,0.0,2.0,0.0,10,0.0,10,0.0,0,0.25,1.6057069554924963,0.05,0.0,0.0,-130.4224814414978,0.0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0013126753940013,0.0031350614384436,0.0015319087484385,0.0037588336331311,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5270462766947299,0.2532780193723737,0.0885206372349466,0.3174208618700504,0.1901212936709285,-0.0641428424976766,0.1980750505145614,0.5,1.5,0.5270462766947299,10,5.0,0,0.0,0,0.25,0.0015319087484385,1.0,1.0,0.5,-0.0641428424976766,0.5,5.0
KAN_tuned_fixed,core_interaction_c025,random,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4693070873618126,0.1500153214526664,1.4884845569729803,0.4650328835056688,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,116.99610977172853,77.3757095757092,-116.99610977172853,77.3757095757092,0.0,2.0,0.0,10,0.0,10,0.0,0,0.25,1.4884845569729803,0.05,0.0,0.0,-116.99610977172853,0.0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0006449066771892,0.0008566897106737,0.0058061656323843,0.0104615527049113,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.6,0.9,0.2108185106778919,0.9653645833333334,0.0761126832575362,0.9198063840920984,0.1695966847877676,0.6,0.5163977794943222,0.2130817073397338,0.1105888504246503,0.2830129966139793,0.2064872615932793,-0.0699312892742455,0.2979579818130887,0.6,1.4,0.5163977794943222,10,2.0,0,2.0,0,0.25,0.0058061656323843,0.9,0.8,0.6,-0.0699312892742455,0.6,6.0
KAN_tuned_fixed,core_interaction_c025,rf,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.011112964618951,0.000513233114205,0.0125244164839386,0.0005518233347138,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.3761190935969352,0.3052311531613635,-0.3761190935969352,0.3052311531613635,0.0,2.0,0.0,10,0.0,10,0.0,0,0.25,0.0125244164839386,0.5,0.0,0.0,-0.3761190935969352,0.0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4334086075425148,0.1745277243998364,1.4119081884622573,0.6660131456956857,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,109.54556198120116,61.61498265356764,-109.54556198120116,61.61498265356764,0.0,2.0,0.0,10,0.0,10,0.0,0,0.25,1.4119081884622573,0.05,0.0,0.0,-109.54556198120116,0.0,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0013760579924564,0.0034404209204965,0.0015317392899304,0.0038196019987649,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.0,1.0,0.0,1.0,0.0,0.7,0.4830458915396479,0.2516998965293169,0.0869040579816845,0.2630941346287727,0.1539277524408676,-0.0113942380994558,0.2218433369662581,0.7,1.3,0.4830458915396479,10,3.0,0,0.0,0,0.25,0.0015317392899304,1.0,1.0,0.7,-0.0113942380994558,0.7,7.0
KAN_tuned_fixed,core_interaction_c025,random,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4511376217007637,0.1727342826175785,1.358140803873539,0.6187794164003148,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,96.540749502182,66.74361267109911,-96.540749502182,66.74361267109911,0.0,2.0,0.0,10,0.0,10,0.0,0,0.25,1.358140803873539,0.05,0.0,0.0,-96.540749502182,0.0,0.0
KAN_tuned_fixed,core_interaction_c025,raw,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0018366018543019,0.0021941294518921,0.0092424019050667,0.0116985360675966,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.4,0.4,0.8,0.2581988897471611,0.9059782608695652,0.1325822120541104,0.8380442612942612,0.2114857415646603,0.4,0.5163977794943222,0.1716750932158902,0.1410007158691768,0.3906945548951625,0.2674248056601452,-0.2190194616792723,0.3958245077906849,0.4,1.6,0.5163977794943222,10,2.0,0,4.0,0,0.25,0.0092424019050667,0.8,0.6,0.4,-0.2190194616792723,0.4,4.0
KAN_tuned_fixed,core_interaction_c025,rf,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0115723910741507,0.0004978041904677,0.0126761328428983,0.0006580957528818,4.0,0.0,0.525,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.525,0.0790569415042095,0.7519021739130436,0.0403877853336722,0.5567500000000001,0.0529681508078203,0.0,0.0,0.0,0.0,0.3275219522416591,0.1868570247659305,-0.3275219522416591,0.1868570247659305,0.0,2.0,0.0,10,0.0,10,0.0,0,0.25,0.0126761328428983,0.525,0.05,0.0,-0.3275219522416591,0.0,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,7.734808641543995e-05,1.7902547381394774e-05,2.454293322563172,0.7103334948747442,4.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,40.64298114776612,12.703143805352251,-40.64298114776612,12.703143805352251,0.0,2.0,0.0,10,0.0,10,0.0,0,0.25,2.454293322563172,0.05,0.0,0.0,-40.64298114776612,0.0,0.0
