function,samples,dimension,width_hidden,grid,lamb,steps,pair_mode,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,candidate_pairs_mean,candidate_pairs_std,true_pair_score_mean,true_pair_score_std,max_false_pair_score_mean,max_false_pair_score_std,false_pair_score_p95_mean,false_pair_score_p95_std,false_pair_score_p99_mean,false_pair_score_p99_std,true_minus_max_false_mean,true_minus_max_false_std,true_pair_rank_mean,true_pair_rank_std,true_pair_beats_candidates_mean,true_pair_beats_candidates_std,endpoint_rank_worst_feature_mean,endpoint_rank_worst_feature_std,endpoint_rank_worst_hybrid_mean,endpoint_rank_worst_hybrid_std,runtime_sec_mean,runtime_sec_std,num_runs
core_interaction_c025,1024,100,16,5,0.001,75,all,0.0007358017493970693,0.0001894503355883438,0.013068768312223256,0.00897766218668279,4950.0,0.0,0.0677029488569436,0.03170762051601699,0.0102892175821277,0.005743128299194317,0.0004808766775143625,0.0004418820664168701,0.003232690409136298,0.0010735696166762415,0.057413731274815895,0.0350842215183186,279.6,898.4081817397641,0.8833333333333333,0.32373177151309335,10.2,19.586228299063883,11.283333333333333,21.592600479799234,66.54851244688034,9.220701690115046,60
