dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,30,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.0001744501892972,3.8067359128035605e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 18, 9, 14, 11, 20, 8, 6, 4]",357.9804253578186,1,1.0,1.0,1,1.0,1,0,"[21, 24]",355.0,0.0146279418841004,0.2614074647426605
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,30,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0001744501892972,3.8067359128035605e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 18, 9, 8, 20, 11, 23, 14, 5]",357.98085498809814,1,1.0,1.0,1,1.0,1,0,"[21, 24]",355.0,0.0146279418841004,0.2614074647426605
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,30,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.0002962467666293,4.833278580917977e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 27, 4, 24, 21, 29, 8, 5, 14]",358.6953489780426,1,1.0,1.0,1,1.0,1,0,"[1, 21]",367.0,0.0092905554920434,0.2200451791286468
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,30,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0002962467666293,4.833278580917977e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 27, 4, 11, 8, 25, 14, 24, 9]",358.6957607269287,1,1.0,1.0,1,1.0,1,0,"[1, 21]",367.0,0.0092905554920434,0.2200451791286468
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,30,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.000255524017848,7.963301322888583e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 9, 24, 26, 21, 25, 28, 17]",367.14849519729614,1,1.0,1.0,1,1.0,1,0,"[1, 26]",314.0,0.0253865700215101,0.2761880457401275
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,30,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.000255524017848,7.963301322888583e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 23, 5, 25, 28, 24, 27, 11]",367.1489071846008,1,1.0,1.0,1,1.0,1,0,"[1, 26]",314.0,0.0253865700215101,0.2761880457401275
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,30,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.0003446364094997,5.987670010654256e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 26, 27, 17, 7, 9, 24, 28, 21]",358.1838402748108,1,1.0,1.0,1,1.0,1,0,"[1, 24]",433.0,0.0004295975959394,0.3028571009635925
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,30,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0003446364094997,5.987670010654256e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 17, 18, 24, 26, 7, 28, 4]",358.18425488471985,1,1.0,1.0,1,1.0,1,0,"[1, 24]",433.0,0.0004295975959394,0.3028571009635925
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.0002526077867514,4.58639333373867e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 28, 8, 16, 5, 9, 29, 4]",308.45395040512085,1,1.0,1.0,1,1.0,1,0,"[21, 24]",432.0,0.000262958870735,0.2131317406892776
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0002526077867514,4.58639333373867e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 11, 28, 8, 25, 27, 5, 9, 26]",308.45435190200806,1,1.0,1.0,1,1.0,1,0,"[21, 24]",432.0,0.000262958870735,0.2131317406892776
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.0001420161925125,2.9537390219047666e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 16, 27, 6, 29, 21, 24, 14, 15]",325.03771138191223,1,1.0,1.0,1,1.0,1,0,"[1, 21]",368.0,0.0101145431399345,0.1840951889753341
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2001,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0001420161925125,2.9537390219047666e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 16, 29, 6, 27, 21, 14, 15, 11]",325.0381212234497,1,1.0,1.0,1,1.0,1,0,"[1, 21]",368.0,0.0101145431399345,0.1840951889753341
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2002,feature_stability_var,20,4,16,5,0.001,75,20,0.0001772607487509,6.416949327103794e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 8, 26, 21, 29, 16, 24, 17, 9]",335.0361797809601,1,1.0,1.0,1,1.0,1,0,"[1, 21]",420.0,0.0014177586417645,0.1892158538103103
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2002,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0001772607487509,6.416949327103794e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 19, 26, 8, 29, 24, 7, 21, 23]",335.0366175174713,1,1.0,1.0,1,1.0,1,0,"[1, 21]",420.0,0.0014177586417645,0.1892158538103103
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2003,feature_stability_var,20,4,16,5,0.001,75,20,0.00017307787366,5.252781193121336e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 19, 16, 27, 8, 15, 26, 18, 14]",308.9653887748718,1,1.0,1.0,1,1.0,1,0,"[4, 21]",382.0,0.0057107219472527,0.2393250465393066
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2003,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.00017307787366,5.252781193121336e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 19, 16, 25, 14, 15, 6, 8, 27]",308.96581077575684,1,1.0,1.0,1,1.0,1,0,"[4, 21]",382.0,0.0057107219472527,0.2393250465393066
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2004,feature_stability_var,20,4,16,5,0.001,75,20,0.0001665561800109,3.804354855674319e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 27, 21, 17, 5, 29, 26, 24, 25]",322.3953561782837,1,1.0,1.0,1,1.0,1,0,"[21, 24]",407.0,0.005142277572304,0.2222311496734619
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2004,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0001665561800109,3.804354855674319e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 27, 24, 5, 25, 17, 21, 9, 29]",322.39577436447144,1,1.0,1.0,1,1.0,1,0,"[21, 24]",407.0,0.005142277572304,0.2222311496734619
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2005,feature_stability_var,20,4,16,5,0.001,75,20,0.0002447285780363,6.138310709502548e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 24, 29, 28, 9, 8, 4, 21, 11]",304.04084515571594,1,1.0,1.0,1,1.0,1,0,"[1, 24]",311.0,0.0186418816447258,0.2940751314163208
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2005,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0002447285780363,6.138310709502548e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 29, 8, 24, 9, 11, 28, 4, 25]",304.0412874221802,1,1.0,1.0,1,1.0,1,0,"[1, 24]",311.0,0.0186418816447258,0.2940751314163208
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2006,feature_stability_var,20,4,16,5,0.001,75,20,0.0001311215422902,2.919285179814324e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 18, 25, 27, 9, 11, 4, 29, 20]",318.7270216941833,1,1.0,1.0,1,1.0,1,0,"[21, 24]",409.0,0.0037551638670265,0.2654896378517151
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0001311215422902,2.919285179814324e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 18, 25, 11, 9, 15, 20, 4, 17]",318.7274613380432,1,1.0,1.0,1,1.0,1,0,"[21, 24]",409.0,0.0037551638670265,0.2654896378517151
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.0002128752483258,9.300053352490067e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 29, 27, 9, 4, 18, 11, 24, 7]",303.34887313842773,1,1.0,1.0,1,1.0,1,0,"[21, 24]",403.0,0.0048415372148156,0.2569320201873779
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0002128752483258,9.300053352490067e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 29, 4, 9, 18, 27, 7, 24, 11]",303.3493046760559,1,1.0,1.0,1,1.0,1,0,"[21, 24]",403.0,0.0048415372148156,0.2569320201873779
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.0001641323586227,7.967575220391154e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 29, 7, 24, 17, 25, 11, 9, 4]",311.38105058670044,1,1.0,1.0,1,1.0,1,0,"[1, 24]",381.0,0.0099973883479833,0.2546778619289398
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,30,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0001641323586227,7.967575220391154e-05,"[0, 1, 2, 3]","[0, 1, 3, 2, 29, 25, 9, 7, 28, 17, 5, 24]",311.3814604282379,1,1.0,1.0,1,1.0,1,0,"[1, 24]",381.0,0.0099973883479833,0.2546778619289398
