model,function,screen_mode,seed,samples,test_samples,dimension,noise,top_m,selected_screen_features,screen_score_type,screen_scores,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,grid,k,width_hidden,lamb,steps,opt,update_grid,grid_update_num,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,status,error,traceback,train_mse,test_mse,variable_method,interaction_method,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,selected_interactions,interaction_precision,interaction_recall,interaction_f1,true_interaction_score_mean,max_nontrue_interaction_score
KAN_tuned_fixed,core_interaction,rf,0,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.7302529048904305, 0.1037247015270253, 0.007789176109161992, 0.00958086827166045, 0.002959158067955797, 0.002970282108148847, 0.00304668414099221, 0.00314295617279229, 0.0036031846243083513, 0.003586526197685453, 0.002473958350252058, 0.003951189040925117, 0.002996433626418136, 0.002428323069626511, 0.0041694376745058884, 0.003155955776264145, 0.0024400112843135876, 0.0033083621208836412, 0.003844327699968721, 0.002663191344726019, 0.003953479831358943, 0.003220403818947674, 0.0030138088536551034, 0.003943286366579784, 0.00266272757490529, 0.003253155376564194, 0.005038305145131959, 0.003519085803547835, 0.003446259870034447, 0.003147868779355387, 0.002660440638400043, 0.003177044197540989, 0.002566074900943527, 0.0030668385987080594, 0.002600465360690487, 0.0034521519747083267, 0.0034621606852781946, 0.00348229953438265, 0.003027341466197593, 0.003018686802958496, 0.0027351674605702444, 0.00282850726494533, 0.004007238778601959, 0.00307644894186554, 0.003695211056692999, 0.0039754537953166635, 0.0036391101495703983, 0.0026972425192153798, 0.002953326393533242, 0.0025927759617541952]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00036273172008804977,0.00044024435919709504,grad,fd,"[4.798974990844727, 1.2202409505844116, 0.5604857206344604, 0.5715264081954956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.116360068321228,0.36164188385009766
KAN_tuned_fixed,core_interaction,rf,1,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.7248733491928968, 0.10145474261120119, 0.01175057331800224, 0.009308429432163133, 0.002479045637017637, 0.0032213000400488677, 0.0035107645693962515, 0.0030497370575940626, 0.003025170536266546, 0.0025168365000437162, 0.002504046451920602, 0.002801377932560005, 0.0034420663108533558, 0.0034785234487312955, 0.003835316405342132, 0.0025833607266776987, 0.003953630464574165, 0.0032071205480703013, 0.003216966001975294, 0.0033934353161327005, 0.0028777743476249285, 0.003980854845981396, 0.0026239671538392704, 0.0026615622876797074, 0.002683223894864416, 0.0029349120793973845, 0.004907019536894954, 0.004629853659184635, 0.0033115478431265874, 0.0037438147827705214, 0.0031044119324412974, 0.004040830670329423, 0.0035644415318759406, 0.0025698860426434274, 0.0037288022551361334, 0.003421445576112438, 0.0033076459527375405, 0.0033340049119583454, 0.003128982893826756, 0.0045304609753803755, 0.0031450004768414763, 0.0038994563930282717, 0.002318571400408824, 0.003329853736614359, 0.0035436538261347196, 0.0029522889827338925, 0.003564885003463458, 0.003985424984409134, 0.0035752476357027, 0.002994381885389622]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.0005366981495171785,0.0006086756475269794,grad,fd,"[4.877344608306885, 1.1869254112243652, 0.5930649638175964, 0.5804240107536316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1962978839874268,0.4241732060909271
KAN_tuned_fixed,core_interaction,rf,2,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.7259788798023619, 0.10099938860930871, 0.010787557288084325, 0.01279387710629456, 0.002451903074428813, 0.0032527373479566473, 0.0032611646625736496, 0.004173791837223692, 0.0026034557372351143, 0.003940381374717734, 0.003156720941066488, 0.002925270029843671, 0.0028282109039678405, 0.0033178631316225513, 0.0028533556382866424, 0.003672152926375037, 0.003856265486138483, 0.004441848677482341, 0.0032063094158059206, 0.003331990559971699, 0.0048251879697353145, 0.00304183502874845, 0.0034884838407030017, 0.0024275694182869993, 0.0040241320419511385, 0.004033519035256906, 0.00341829298451015, 0.0030031961054750745, 0.0026887921757306863, 0.0027387037581096253, 0.0026651989574296, 0.004482664554824784, 0.0034456818287546148, 0.0029560619884744558, 0.0027411009150816695, 0.0030215329945065977, 0.0025066283687738694, 0.0024637608577111063, 0.003586248625964835, 0.0033009005732357235, 0.0027251153210741505, 0.0031602348647383114, 0.003645557367866036, 0.003023780431781664, 0.003156842636293412, 0.004447059454174414, 0.0026000053152340887, 0.0027650901531076303, 0.003055072178697782, 0.0027286257030223254]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00025917316088452935,0.0003144937218166888,grad,fd,"[4.664926528930664, 1.1680833101272583, 0.6024377942085266, 0.5741533041000366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1469690799713135,0.4336523115634918
KAN_tuned_fixed,core_interaction,rf,3,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.7170507264580066, 0.09460899696886364, 0.012184142009664332, 0.010307604366030615, 0.004357478720125275, 0.00471302058933757, 0.003788065354344494, 0.0029438556579919084, 0.003010314585612919, 0.0049810318076796405, 0.0026994887315936857, 0.0042813765931622675, 0.003527884488409559, 0.0027857588095013316, 0.003330959376738723, 0.004070253427206052, 0.005816251785084477, 0.004936250026300144, 0.0034144046072111865, 0.003070468105907564, 0.00444142711811417, 0.002708977994164895, 0.0038492203449566036, 0.0040757309527445626, 0.003020475696511007, 0.002317848402698869, 0.0036600792137653658, 0.00296284366373388, 0.0027231231339395422, 0.0032647408715362645, 0.004898170099749916, 0.0035094503923406425, 0.0032373156734666303, 0.0028761706784965983, 0.0036871279928740344, 0.0032932467850230545, 0.003440557991036441, 0.003861498609680848, 0.0035937645883711484, 0.0030264383674014294, 0.004875615559562442, 0.0032900525347128026, 0.004115726637267524, 0.0032843643621071894, 0.0038527882675707457, 0.0035046297760417335, 0.003592955113938369, 0.0033547208965548116, 0.0028845659284198557, 0.0029180398844466196]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.0004297423583921045,0.0004498597118072212,grad,fd,"[4.886094093322754, 1.1710562705993652, 0.5934182405471802, 0.5870201587677002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.150681734085083,0.06166752427816391
KAN_tuned_fixed,core_interaction,rf,4,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.7167354000609739, 0.10191049052467772, 0.010458648498721594, 0.010356852467375829, 0.004858352669902151, 0.0030603452376548124, 0.0034590191866054067, 0.0031221520454528954, 0.003242124524948964, 0.0027277253111489927, 0.0037662084939287122, 0.0042120040210772945, 0.003344188105741714, 0.004468791317740186, 0.0024441375067397316, 0.002717504063161181, 0.003184457553411258, 0.002978713109424181, 0.0032276804649727696, 0.0032073606025188185, 0.003286426127908092, 0.0038837443709963983, 0.0031676440560418724, 0.004808188730669958, 0.003259566146744513, 0.004282635456003626, 0.0026978113125088834, 0.0027111469530553163, 0.004058951935221804, 0.004373724722795699, 0.0027747162827988685, 0.003982472057579687, 0.0030871623671406977, 0.0031283989308039228, 0.0040608005689038666, 0.002596322497916606, 0.0032834262902955583, 0.004479352861572103, 0.0033517706623644498, 0.003989431595106831, 0.0026467105604837124, 0.003388176455746678, 0.0030348907393762036, 0.003542453096072769, 0.0046343557647541955, 0.0043012010210067035, 0.0034144778929785908, 0.0034987797071801847, 0.003062956116618633, 0.0037301489531753923]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.0002261447225464508,0.00026281498139724135,grad,fd,"[4.923361778259277, 1.2137236595153809, 0.6210570335388184, 0.5861495733261108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1541298627853394,0.30888479948043823
KAN_tuned_fixed,core_interaction,rf,5,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.6998378167979376, 0.11729809212580328, 0.010685528020979579, 0.012105100584473769, 0.003032787765973792, 0.004157989181177663, 0.002930190148418042, 0.0030398012129409843, 0.005107633338680269, 0.0035038203190538905, 0.0028789044661853367, 0.0044457811203199495, 0.003309077986700825, 0.003399366033120729, 0.004487483418926567, 0.0030086436388821027, 0.0039625340637989915, 0.0035524439042629377, 0.0037510729791834846, 0.0029827109286624048, 0.0026309258688894384, 0.0026759850688093663, 0.0032720108301407987, 0.002898926980850981, 0.0033759636960683102, 0.0027918214651009117, 0.00447062633626957, 0.0026334927525009794, 0.003016696955137277, 0.0044997523794037975, 0.005248667121773153, 0.003773719443206035, 0.0033598582720578175, 0.0027885540819208676, 0.0035888295210665336, 0.0033134621638812897, 0.0033983519909830348, 0.00280688112002904, 0.0027959839842667494, 0.003283525661736, 0.0028787391354406703, 0.0035412959915295025, 0.003431183043270888, 0.003380395880663592, 0.003991428658414588, 0.0048875061738024176, 0.005415948730938764, 0.003111219911528726, 0.002715417240472322, 0.002546051504364472]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00023645842156838626,0.000269602081971243,grad,fd,"[4.618588447570801, 1.251283049583435, 0.5848783850669861, 0.5984651446342468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1347897052764893,0.7585814595222473
KAN_tuned_fixed,core_interaction,rf,6,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.7351145698860901, 0.10497219388040235, 0.013460351511146846, 0.011187116908269254, 0.0041685822812258765, 0.002737217532174851, 0.003512955017457727, 0.003401806584663008, 0.003283383235059711, 0.0026928108919050025, 0.003328952048933985, 0.0030862266965131736, 0.0024339859562464883, 0.003371448055052982, 0.0025168559051410274, 0.0028882507106377476, 0.0026211078299274377, 0.003210213736047043, 0.004422519847608658, 0.002640224037276392, 0.0030609629713643748, 0.0032422853580395977, 0.00306223344460235, 0.002588251723434365, 0.0023887932991269, 0.0026538550878244653, 0.0023747698303958416, 0.0024133767696631206, 0.002505461993383804, 0.0026724141113864362, 0.0028838389045745135, 0.0028771447244824336, 0.0023283163092553964, 0.0029063343922144727, 0.0029160705039657886, 0.002932149690466554, 0.002868977564206923, 0.0028364641017849888, 0.0024929902109699013, 0.0030439064948658066, 0.0031732343565151182, 0.003572380388826998, 0.0030856295465763795, 0.002517377997976302, 0.0024154259899460046, 0.002877226179248729, 0.003599410568377929, 0.0027793475154887838, 0.00341808332832373, 0.002462514090932428]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.002243294846266508,0.0024696916807442904,grad,fd,"[4.926792144775391, 1.2127184867858887, 0.5890316963195801, 0.5862041711807251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1554481983184814,0.026319757103919983
KAN_tuned_fixed,core_interaction,rf,7,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.724547005790975, 0.10933495639970978, 0.008034666877979811, 0.009991672397142385, 0.003133859544170942, 0.002857276705996232, 0.0026977127164341053, 0.0034191598265788897, 0.0033634107706452983, 0.0028637226092777268, 0.003668113158432597, 0.002824669198724748, 0.003371706410624172, 0.003996990111383723, 0.0028852895047529466, 0.00323922913278558, 0.003543341815893963, 0.002821196694500076, 0.0025113155655048054, 0.0033580000189202064, 0.00286859296772514, 0.0029354660436302876, 0.004193171629565687, 0.002551432498550184, 0.002861271802521405, 0.004027312509048666, 0.0030347560991612604, 0.002338403408312098, 0.0034749522938415157, 0.002424850484997509, 0.003618851953884809, 0.003135890615214149, 0.002555820925860613, 0.0027657943229855713, 0.0029104704138551004, 0.0030676671980578085, 0.002870040600943678, 0.004546247685573916, 0.0028529043994330004, 0.003878805143171004, 0.0037657454344242856, 0.0026868952014595156, 0.0038499608462467215, 0.002733798087454077, 0.003716148648059369, 0.004658988253208446, 0.0038150946750339907, 0.0030338268636445867, 0.0029110113335290267, 0.0034525324101735925]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00019605954003054649,0.00023433991009369493,grad,fd,"[4.693305015563965, 1.2105540037155151, 0.5997425317764282, 0.6037784218788147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1694222688674927,0.4465295970439911
KAN_tuned_fixed,core_interaction,rf,8,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.7374871652838055, 0.10352845159512394, 0.00785947800363837, 0.009005276265411014, 0.003423984139599777, 0.002898626686474833, 0.0025624527482598397, 0.0037599926827912218, 0.002679379016440819, 0.0026423542108183753, 0.00498309833397129, 0.002907381169389453, 0.003868520575537262, 0.003840133696133484, 0.003307970982884299, 0.002839902489564595, 0.0031149801121187815, 0.002974853135061494, 0.00287083161203583, 0.002326093155176576, 0.0037256232967507723, 0.003713736955590401, 0.002981062319972841, 0.002770051424964974, 0.0027673655663544936, 0.0034919964015369676, 0.0022344257784353257, 0.003289214163892235, 0.002465193772386787, 0.003027857041352165, 0.0032267314872168385, 0.0025692697233951484, 0.0020904997872393453, 0.003008728214358055, 0.002806201198572949, 0.0027288844266010054, 0.004509970322899661, 0.0026116910829371426, 0.0030735660408796996, 0.0023391237855939365, 0.0032272075376289094, 0.0024350881324363273, 0.00325424868139437, 0.002989445724526777, 0.0025229982922374264, 0.003010701489576497, 0.0031973165202941497, 0.0034999007299132637, 0.004507290680409512, 0.0030436835264152262]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00033025696757249534,0.00039042934076860547,grad,fd,"[4.523049831390381, 1.158501148223877, 0.5667933821678162, 0.5538015365600586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1372077465057373,0.16335922479629517
KAN_tuned_fixed,core_interaction,rf,9,1024,4096,50,0.0,4,"[0, 1, 2, 3]",rf,"[0.7273944552945485, 0.1068173086439421, 0.00978394921874812, 0.008895491302287497, 0.003587137997564265, 0.002710769352714115, 0.0031316258806698845, 0.0027506666316503984, 0.002417221274961071, 0.0028983262942335157, 0.003081417105525747, 0.0025161836313446957, 0.0029741474218611275, 0.003627067219243677, 0.0043423848215534775, 0.0030130250408417925, 0.0035229278812366474, 0.0031480174933326997, 0.0028880400388903104, 0.0030700944690475965, 0.003034380228759049, 0.0035992880714470635, 0.003048327804872146, 0.0034173882507131568, 0.0024691207779849083, 0.004169832882383107, 0.0041404504900356244, 0.0036782874862832564, 0.0032829333449462777, 0.0024064618985336554, 0.0035144530648324596, 0.003018493785591823, 0.001916899162923311, 0.0026704333682243007, 0.003352020446100753, 0.0035611017494043195, 0.002948814113092714, 0.002681373194817646, 0.004019044666337555, 0.0038652084428698525, 0.0033574194536887068, 0.003738646444315737, 0.0036742549732145867, 0.0024566736823534554, 0.0033498749592859325, 0.0033574754389317112, 0.0027111576372638503, 0.0024414352476545254, 0.003293958159363005, 0.004254533759578428]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.0002716314047574997,0.00036809820448979735,grad,fd,"[4.813827037811279, 1.214442491531372, 0.5766781568527222, 0.5495438575744629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1045578718185425,0.1171790063381195
KAN_tuned_fixed,core_interaction,oracle_support,0,1024,4096,50,0.0,4,"[0, 1, 2, 3]",oracle_support_random_fill,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00043148212716914713,0.000504019670188427,grad,fd,"[4.805173397064209, 1.2198066711425781, 0.5589581727981567, 0.572490930557251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1169345378875732,0.4130915403366089
KAN_tuned_fixed,core_interaction,oracle_support,1,1024,4096,50,0.0,4,"[0, 1, 2, 3]",oracle_support_random_fill,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00044050219003111124,0.00048118759877979755,grad,fd,"[4.864729404449463, 1.1825151443481445, 0.5836174488067627, 0.5754559636116028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1656570434570312,0.5199780464172363
KAN_tuned_fixed,core_interaction,oracle_support,2,1024,4096,50,0.0,4,"[0, 1, 2, 3]",oracle_support_random_fill,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.0002611464005894959,0.0003134116414003074,grad,fd,"[4.66602897644043, 1.1664302349090576, 0.6006461381912231, 0.5725116729736328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1433939933776855,0.3844645023345947
KAN_tuned_fixed,core_interaction,oracle_support,3,1024,4096,50,0.0,4,"[0, 1, 2, 3]",oracle_support_random_fill,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00027877683169208467,0.00029181872378103435,grad,fd,"[4.956313133239746, 1.1751232147216797, 0.5979231595993042, 0.5824155807495117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1549773216247559,0.1171661987900734
