model,function,screen_mode,dimension,samples,noise,grid,k,width_hidden,lamb,steps,opt,update_grid,interaction_method,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std
KAN_tuned_fixed,core_interaction,exclude_interaction,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4522159814834595,0.17946127764828793,1.4727566361427307,0.573665801501508,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,119.74817695617676,53.734829154486945
KAN_tuned_fixed,core_interaction,oracle_support,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004968490800820291,0.0006250710706903923,0.0005595102411461994,0.0006867492722958181,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1439048528671265,0.02104838699889704,0.32292404733598234,0.2331405734236711
KAN_tuned_fixed,core_interaction,random,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.45236790627241136,0.1526084980654185,1.4478544175624848,0.5412928732462179,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.10540925533894598,0.4853260869565218,0.06072489709743624,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,102.03030204772949,44.45932014315786
KAN_tuned_fixed,core_interaction,raw,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002014515790506266,8.000496747556662e-05,0.0003034365363419056,0.00012308594924611367,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1276381731033325,0.017519143462374414,0.17160339877009392,0.08730540352857616
KAN_tuned_fixed,core_interaction,rf,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0005092191291623749,0.000618164453774543,0.0005808249639812857,0.0006729689905320865,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1465864419937133,0.025931986914979107,0.3101988770067692,0.22402523553686776
